,Unnamed: 0,File_name,URL,start_time,end_time,class,len,path
2156,2156,lpvGXWmSy1s_346887-349177,lpvGXWmSy1s,3468.87,3491.77,IRA,22.90000000000009,data/lpvGXWmSy1s_346887-349177.wav
2157,2157,lpvGXWmSy1s_349177-349541,lpvGXWmSy1s,3491.77,3495.41,IRA,3.6399999999998727,data/lpvGXWmSy1s_349177-349541.wav
2158,2158,lpvGXWmSy1s_349541-349945,lpvGXWmSy1s,3495.41,3499.45,IRA,4.039999999999964,data/lpvGXWmSy1s_349541-349945.wav
2159,2159,lpvGXWmSy1s_350493-351379,lpvGXWmSy1s,3504.93,3513.79,IRA,8.860000000000127,data/lpvGXWmSy1s_350493-351379.wav
2160,2160,lpvGXWmSy1s_351517-352689,lpvGXWmSy1s,3515.17,3526.89,IRA,11.7199999999998,data/lpvGXWmSy1s_351517-352689.wav
2161,2161,lpvGXWmSy1s_352741-353839,lpvGXWmSy1s,3527.41,3538.39,IRA,10.980000000000018,data/lpvGXWmSy1s_352741-353839.wav
2162,2162,lpvGXWmSy1s_353885-355459,lpvGXWmSy1s,3538.85,3554.59,IRA,15.740000000000236,data/lpvGXWmSy1s_353885-355459.wav
2163,2163,lpvGXWmSy1s_355557-356713,lpvGXWmSy1s,3555.57,3567.13,IRA,11.559999999999945,data/lpvGXWmSy1s_355557-356713.wav
2164,2164,lpvGXWmSy1s_361347-362271,lpvGXWmSy1s,3613.47,3622.71,IRA,9.240000000000236,data/lpvGXWmSy1s_361347-362271.wav
2165,2165,nSA5YWkHHHQ_263169-263657,nSA5YWkHHHQ,2631.69,2636.57,IRA,4.880000000000109,data/nSA5YWkHHHQ_263169-263657.wav
2166,2166,nSA5YWkHHHQ_317370-317682,nSA5YWkHHHQ,3173.7,3176.82,IRA,3.1200000000003456,data/nSA5YWkHHHQ_317370-317682.wav
2167,2167,oncuaLzhNOk_162466-162816,oncuaLzhNOk,1624.66,1628.16,IRA,3.5,data/oncuaLzhNOk_162466-162816.wav
2168,2168,vM8z_B6mE4c_008203-008809,vM8z_B6mE4c,82.03,88.09,IRA,6.060000000000002,data/vM8z_B6mE4c_008203-008809.wav
2169,2169,vM8z_B6mE4c_020631-022415,vM8z_B6mE4c,206.31,224.15,IRA,17.840000000000003,data/vM8z_B6mE4c_020631-022415.wav
2170,2170,vM8z_B6mE4c_022491-022955,vM8z_B6mE4c,224.91,229.55,IRA,4.640000000000015,data/vM8z_B6mE4c_022491-022955.wav
2171,2171,y9IJhUXE2Cs_002932-003364,y9IJhUXE2Cs,29.32,33.64,IRA,4.32,data/y9IJhUXE2Cs_002932-003364.wav
2172,2172,y9IJhUXE2Cs_003364-003708,y9IJhUXE2Cs,33.64,37.08,IRA,3.4399999999999977,data/y9IJhUXE2Cs_003364-003708.wav
2173,2173,y9IJhUXE2Cs_003708-004064,y9IJhUXE2Cs,37.08,40.64,IRA,3.5600000000000023,data/y9IJhUXE2Cs_003708-004064.wav
2174,2174,y9IJhUXE2Cs_011583-012397,y9IJhUXE2Cs,115.83,123.97,IRA,8.14,data/y9IJhUXE2Cs_011583-012397.wav
2175,2175,y9IJhUXE2Cs_013074-013832,y9IJhUXE2Cs,130.74,138.32,IRA,7.579999999999984,data/y9IJhUXE2Cs_013074-013832.wav
2176,2176,y9IJhUXE2Cs_018534-019112,y9IJhUXE2Cs,185.34,191.12,IRA,5.780000000000001,data/y9IJhUXE2Cs_018534-019112.wav
2177,2177,y9IJhUXE2Cs_019768-020570,y9IJhUXE2Cs,197.68,205.7,IRA,8.019999999999982,data/y9IJhUXE2Cs_019768-020570.wav
2178,2178,y9IJhUXE2Cs_021210-021624,y9IJhUXE2Cs,212.1,216.24,IRA,4.140000000000015,data/y9IJhUXE2Cs_021210-021624.wav
2179,2179,yChCQ16Qq08_002097-002851,yChCQ16Qq08,20.97,28.51,IRA,7.540000000000003,data/yChCQ16Qq08_002097-002851.wav
2180,2180,yChCQ16Qq08_005297-007369,yChCQ16Qq08,52.97,73.69,IRA,20.72,data/yChCQ16Qq08_005297-007369.wav
2181,2181,yChCQ16Qq08_008697-010337,yChCQ16Qq08,86.97,103.37,IRA,16.400000000000006,data/yChCQ16Qq08_008697-010337.wav
2182,2182,yChCQ16Qq08_010380-011390,yChCQ16Qq08,103.8,113.9,IRA,10.100000000000009,data/yChCQ16Qq08_010380-011390.wav
2183,2183,yChCQ16Qq08_012526-013074,yChCQ16Qq08,125.26,130.74,IRA,5.480000000000004,data/yChCQ16Qq08_012526-013074.wav
2184,2184,yChCQ16Qq08_022998-023756,yChCQ16Qq08,229.98,237.56,IRA,7.5800000000000125,data/yChCQ16Qq08_022998-023756.wav
2185,2185,yChCQ16Qq08_028172-028548,yChCQ16Qq08,281.72,285.48,IRA,3.759999999999991,data/yChCQ16Qq08_028172-028548.wav
2186,2186,yChCQ16Qq08_028941-029475,yChCQ16Qq08,289.41,294.75,IRA,5.339999999999975,data/yChCQ16Qq08_028941-029475.wav
2187,2187,yChCQ16Qq08_030482-030850,yChCQ16Qq08,304.82,308.5,IRA,3.680000000000007,data/yChCQ16Qq08_030482-030850.wav
2188,2188,yChCQ16Qq08_033513-033919,yChCQ16Qq08,335.13,339.19,IRA,4.060000000000002,data/yChCQ16Qq08_033513-033919.wav
2189,2189,yChCQ16Qq08_034188-034782,yChCQ16Qq08,341.88,347.82,IRA,5.939999999999998,data/yChCQ16Qq08_034188-034782.wav
2190,2190,yChCQ16Qq08_035949-036257,yChCQ16Qq08,359.49,362.57,IRA,3.079999999999984,data/yChCQ16Qq08_035949-036257.wav
2191,2191,yChCQ16Qq08_040722-041116,yChCQ16Qq08,407.22,411.16,IRA,3.9399999999999977,data/yChCQ16Qq08_040722-041116.wav
2192,2192,yChCQ16Qq08_047130-047662,yChCQ16Qq08,471.3,476.62,IRA,5.319999999999993,data/yChCQ16Qq08_047130-047662.wav
2193,2193,yChCQ16Qq08_048537-049597,yChCQ16Qq08,485.37,495.97,IRA,10.600000000000023,data/yChCQ16Qq08_048537-049597.wav
2194,2194,yChCQ16Qq08_050261-051259,yChCQ16Qq08,502.61,512.59,IRA,9.980000000000018,data/yChCQ16Qq08_050261-051259.wav
2195,2195,yChCQ16Qq08_051639-052283,yChCQ16Qq08,516.39,522.83,IRA,6.440000000000055,data/yChCQ16Qq08_051639-052283.wav
2196,2196,yChCQ16Qq08_053445-053751,yChCQ16Qq08,534.45,537.51,IRA,3.0599999999999454,data/yChCQ16Qq08_053445-053751.wav
2197,2197,yChCQ16Qq08_054198-055726,yChCQ16Qq08,541.98,557.26,IRA,15.279999999999973,data/yChCQ16Qq08_054198-055726.wav
2198,2198,yChCQ16Qq08_056328-056632,yChCQ16Qq08,563.28,566.32,IRA,3.0400000000000773,data/yChCQ16Qq08_056328-056632.wav
2199,2199,yChCQ16Qq08_066798-067420,yChCQ16Qq08,667.98,674.2,IRA,6.220000000000027,data/yChCQ16Qq08_066798-067420.wav
2200,2200,yChCQ16Qq08_071271-071663,yChCQ16Qq08,712.71,716.63,IRA,3.919999999999959,data/yChCQ16Qq08_071271-071663.wav
2201,2201,yChCQ16Qq08_071663-071989,yChCQ16Qq08,716.63,719.89,IRA,3.259999999999991,data/yChCQ16Qq08_071663-071989.wav
2202,2202,yChCQ16Qq08_072708-073116,yChCQ16Qq08,727.08,731.16,IRA,4.079999999999927,data/yChCQ16Qq08_072708-073116.wav
2203,2203,yChCQ16Qq08_075608-076056,yChCQ16Qq08,756.08,760.56,IRA,4.4799999999999045,data/yChCQ16Qq08_075608-076056.wav
2204,2204,yChCQ16Qq08_076102-076454,yChCQ16Qq08,761.02,764.54,IRA,3.519999999999982,data/yChCQ16Qq08_076102-076454.wav
2205,2205,yChCQ16Qq08_078138-078442,yChCQ16Qq08,781.38,784.42,IRA,3.0399999999999636,data/yChCQ16Qq08_078138-078442.wav
2206,2206,yChCQ16Qq08_078684-079038,yChCQ16Qq08,786.84,790.38,IRA,3.5399999999999636,data/yChCQ16Qq08_078684-079038.wav
2207,2207,yChCQ16Qq08_080562-081074,yChCQ16Qq08,805.62,810.74,IRA,5.1200000000000045,data/yChCQ16Qq08_080562-081074.wav
2208,2208,yChCQ16Qq08_083538-083984,yChCQ16Qq08,835.38,839.84,IRA,4.460000000000036,data/yChCQ16Qq08_083538-083984.wav
2209,2209,yChCQ16Qq08_084146-084550,yChCQ16Qq08,841.46,845.5,IRA,4.039999999999964,data/yChCQ16Qq08_084146-084550.wav
2210,2210,yChCQ16Qq08_086848-087160,yChCQ16Qq08,868.48,871.6,IRA,3.1200000000000045,data/yChCQ16Qq08_086848-087160.wav
2211,2211,yChCQ16Qq08_087750-088120,yChCQ16Qq08,877.5,881.2,IRA,3.7000000000000455,data/yChCQ16Qq08_087750-088120.wav
2212,2212,yChCQ16Qq08_089172-089580,yChCQ16Qq08,891.72,895.8,IRA,4.079999999999927,data/yChCQ16Qq08_089172-089580.wav
2213,2213,yChCQ16Qq08_089957-091183,yChCQ16Qq08,899.57,911.83,IRA,12.259999999999991,data/yChCQ16Qq08_089957-091183.wav
2214,2214,yChCQ16Qq08_091740-092288,yChCQ16Qq08,917.4,922.88,IRA,5.480000000000018,data/yChCQ16Qq08_091740-092288.wav
2215,2215,yChCQ16Qq08_092562-093148,yChCQ16Qq08,925.62,931.48,IRA,5.860000000000014,data/yChCQ16Qq08_092562-093148.wav
2216,2216,yChCQ16Qq08_093206-093916,yChCQ16Qq08,932.06,939.16,IRA,7.100000000000023,data/yChCQ16Qq08_093206-093916.wav
2217,2217,yChCQ16Qq08_096556-097206,yChCQ16Qq08,965.56,972.06,IRA,6.5,data/yChCQ16Qq08_096556-097206.wav
2218,2218,yChCQ16Qq08_097512-098170,yChCQ16Qq08,975.12,981.7,IRA,6.580000000000041,data/yChCQ16Qq08_097512-098170.wav
2219,2219,yChCQ16Qq08_099606-100866,yChCQ16Qq08,996.06,1008.66,IRA,12.600000000000023,data/yChCQ16Qq08_099606-100866.wav
2220,2220,yChCQ16Qq08_101340-101790,yChCQ16Qq08,1013.4,1017.9,IRA,4.5,data/yChCQ16Qq08_101340-101790.wav
2221,2221,yChCQ16Qq08_108720-109088,yChCQ16Qq08,1087.2,1090.88,IRA,3.6800000000000637,data/yChCQ16Qq08_108720-109088.wav
2222,2222,yChCQ16Qq08_110997-115873,yChCQ16Qq08,1109.97,1158.73,IRA,48.75999999999999,data/yChCQ16Qq08_110997-115873.wav
2223,2223,yChCQ16Qq08_117801-120558,yChCQ16Qq08,1178.01,1205.59,IRA,27.579999999999927,data/yChCQ16Qq08_117801-120558.wav
2224,2224,yChCQ16Qq08_124354-125554,yChCQ16Qq08,1243.54,1255.54,IRA,12.0,data/yChCQ16Qq08_124354-125554.wav
2225,2225,yChCQ16Qq08_125823-126375,yChCQ16Qq08,1258.23,1263.75,IRA,5.519999999999982,data/yChCQ16Qq08_125823-126375.wav
2226,2226,yChCQ16Qq08_126447-127081,yChCQ16Qq08,1264.47,1270.81,IRA,6.339999999999918,data/yChCQ16Qq08_126447-127081.wav
2227,2227,yChCQ16Qq08_128075-128391,yChCQ16Qq08,1280.75,1283.91,IRA,3.160000000000082,data/yChCQ16Qq08_128075-128391.wav
2228,2228,yChCQ16Qq08_129134-130815,yChCQ16Qq08,1291.35,1308.15,IRA,16.800000000000182,data/yChCQ16Qq08_129134-130815.wav
2229,2229,yChCQ16Qq08_131029-132773,yChCQ16Qq08,1310.29,1327.73,IRA,17.440000000000055,data/yChCQ16Qq08_131029-132773.wav
2230,2230,yChCQ16Qq08_133255-133769,yChCQ16Qq08,1332.55,1337.69,IRA,5.1400000000001,data/yChCQ16Qq08_133255-133769.wav
2231,2231,yChCQ16Qq08_136362-137328,yChCQ16Qq08,1363.62,1373.28,IRA,9.660000000000082,data/yChCQ16Qq08_136362-137328.wav
2232,2232,yChCQ16Qq08_149046-149410,yChCQ16Qq08,1490.46,1494.1,IRA,3.6399999999998727,data/yChCQ16Qq08_149046-149410.wav
2233,2233,yChCQ16Qq08_149565-150097,yChCQ16Qq08,1495.65,1500.97,IRA,5.319999999999936,data/yChCQ16Qq08_149565-150097.wav
2234,2234,yChCQ16Qq08_156339-156745,yChCQ16Qq08,1563.39,1567.45,IRA,4.059999999999945,data/yChCQ16Qq08_156339-156745.wav
2235,2235,yChCQ16Qq08_159390-159740,yChCQ16Qq08,1593.9,1597.4,IRA,3.5,data/yChCQ16Qq08_159390-159740.wav
2236,2236,yChCQ16Qq08_160926-161678,yChCQ16Qq08,1609.26,1616.78,IRA,7.519999999999982,data/yChCQ16Qq08_160926-161678.wav
2237,2237,yChCQ16Qq08_162567-163231,yChCQ16Qq08,1625.67,1632.31,IRA,6.639999999999873,data/yChCQ16Qq08_162567-163231.wav
2238,2238,yChCQ16Qq08_171297-171941,yChCQ16Qq08,1712.97,1719.41,IRA,6.440000000000055,data/yChCQ16Qq08_171297-171941.wav
2239,2239,yChCQ16Qq08_172023-172943,yChCQ16Qq08,1720.23,1729.43,IRA,9.200000000000045,data/yChCQ16Qq08_172023-172943.wav
2240,2240,yChCQ16Qq08_174153-174757,yChCQ16Qq08,1741.53,1747.57,IRA,6.039999999999964,data/yChCQ16Qq08_174153-174757.wav
2241,2241,yChCQ16Qq08_177090-177748,yChCQ16Qq08,1770.9,1777.48,IRA,6.579999999999927,data/yChCQ16Qq08_177090-177748.wav
2242,2242,yChCQ16Qq08_178032-178834,yChCQ16Qq08,1780.32,1788.34,IRA,8.019999999999982,data/yChCQ16Qq08_178032-178834.wav
2243,2243,yChCQ16Qq08_178834-179742,yChCQ16Qq08,1788.34,1797.42,IRA,9.080000000000155,data/yChCQ16Qq08_178834-179742.wav
2244,2244,yChCQ16Qq08_188904-190444,yChCQ16Qq08,1889.04,1904.44,IRA,15.400000000000091,data/yChCQ16Qq08_188904-190444.wav
2245,2245,yChCQ16Qq08_195888-196516,yChCQ16Qq08,1958.88,1965.16,IRA,6.279999999999973,data/yChCQ16Qq08_195888-196516.wav
2246,2246,yChCQ16Qq08_198085-199703,yChCQ16Qq08,1980.85,1997.03,IRA,16.180000000000064,data/yChCQ16Qq08_198085-199703.wav
2247,2247,yChCQ16Qq08_199703-200035,yChCQ16Qq08,1997.03,2000.35,IRA,3.3199999999999363,data/yChCQ16Qq08_199703-200035.wav
2248,2248,yChCQ16Qq08_201547-201985,yChCQ16Qq08,2015.47,2019.85,IRA,4.379999999999882,data/yChCQ16Qq08_201547-201985.wav
2249,2249,yChCQ16Qq08_201985-202357,yChCQ16Qq08,2019.85,2023.57,IRA,3.7200000000000273,data/yChCQ16Qq08_201985-202357.wav
2250,2250,yChCQ16Qq08_202357-202955,yChCQ16Qq08,2023.57,2029.55,IRA,5.980000000000018,data/yChCQ16Qq08_202357-202955.wav
2251,2251,yChCQ16Qq08_210150-210786,yChCQ16Qq08,2101.5,2107.86,IRA,6.360000000000127,data/yChCQ16Qq08_210150-210786.wav
2252,2252,yChCQ16Qq08_213225-213655,yChCQ16Qq08,2132.25,2136.55,IRA,4.300000000000182,data/yChCQ16Qq08_213225-213655.wav
2253,2253,yChCQ16Qq08_215264-216236,yChCQ16Qq08,2152.64,2162.36,IRA,9.720000000000255,data/yChCQ16Qq08_215264-216236.wav
2254,2254,yChCQ16Qq08_220002-220694,yChCQ16Qq08,2200.02,2206.94,IRA,6.920000000000073,data/yChCQ16Qq08_220002-220694.wav
2255,2255,yChCQ16Qq08_220760-221178,yChCQ16Qq08,2207.6,2211.78,IRA,4.180000000000291,data/yChCQ16Qq08_220760-221178.wav
2256,2256,yChCQ16Qq08_221265-222892,yChCQ16Qq08,2212.65,2228.93,IRA,16.279999999999745,data/yChCQ16Qq08_221265-222892.wav
2257,2257,yChCQ16Qq08_231767-232826,yChCQ16Qq08,2317.68,2328.26,IRA,10.580000000000382,data/yChCQ16Qq08_231767-232826.wav
2258,2258,yChCQ16Qq08_232869-233866,yChCQ16Qq08,2328.7,2338.66,IRA,9.960000000000036,data/yChCQ16Qq08_232869-233866.wav
2259,2259,yChCQ16Qq08_238140-238584,yChCQ16Qq08,2381.4,2385.84,IRA,4.440000000000055,data/yChCQ16Qq08_238140-238584.wav
2260,2260,yChCQ16Qq08_238584-239356,yChCQ16Qq08,2385.84,2393.56,IRA,7.7199999999998,data/yChCQ16Qq08_238584-239356.wav
2261,2261,yChCQ16Qq08_241566-241940,yChCQ16Qq08,2415.66,2419.4,IRA,3.7400000000002365,data/yChCQ16Qq08_241566-241940.wav
2262,2262,yChCQ16Qq08_244932-245308,yChCQ16Qq08,2449.32,2453.08,IRA,3.7599999999997635,data/yChCQ16Qq08_244932-245308.wav
2263,2263,yTfGTA5Ijc8_048264-048682,yTfGTA5Ijc8,482.64,486.82,IRA,4.180000000000007,data/yTfGTA5Ijc8_048264-048682.wav
2264,2264,yTfGTA5Ijc8_108954-109556,yTfGTA5Ijc8,1089.54,1095.56,IRA,6.019999999999982,data/yTfGTA5Ijc8_108954-109556.wav
2265,2265,0aNXVr3JjAY_006376-006942,0aNXVr3JjAY,63.76,69.42,JOR,5.660000000000004,data/0aNXVr3JjAY_006376-006942.wav
2266,2266,0aNXVr3JjAY_011614-012134,0aNXVr3JjAY,116.14,121.34,JOR,5.200000000000003,data/0aNXVr3JjAY_011614-012134.wav
2267,2267,0aNXVr3JjAY_020383-020843,0aNXVr3JjAY,203.83,208.43,JOR,4.599999999999994,data/0aNXVr3JjAY_020383-020843.wav
2268,2268,0aNXVr3JjAY_022556-022910,0aNXVr3JjAY,225.56,229.1,JOR,3.539999999999992,data/0aNXVr3JjAY_022556-022910.wav
2269,2269,0aNXVr3JjAY_023800-024210,0aNXVr3JjAY,238.0,242.1,JOR,4.099999999999994,data/0aNXVr3JjAY_023800-024210.wav
2270,2270,0aNXVr3JjAY_029644-029982,0aNXVr3JjAY,296.44,299.82,JOR,3.3799999999999955,data/0aNXVr3JjAY_029644-029982.wav
2271,2271,0aNXVr3JjAY_032938-033288,0aNXVr3JjAY,329.38,332.88,JOR,3.5,data/0aNXVr3JjAY_032938-033288.wav
2272,2272,0aNXVr3JjAY_044916-046080,0aNXVr3JjAY,449.16,460.8,JOR,11.639999999999986,data/0aNXVr3JjAY_044916-046080.wav
2273,2273,0aNXVr3JjAY_048750-049242,0aNXVr3JjAY,487.5,492.42,JOR,4.920000000000016,data/0aNXVr3JjAY_048750-049242.wav
2274,2274,26xeN_pfRaI_005145-006061,26xeN_pfRaI,51.45,60.61,JOR,9.159999999999997,data/26xeN_pfRaI_005145-006061.wav
2275,2275,26xeN_pfRaI_037314-037760,26xeN_pfRaI,373.14,377.6,JOR,4.460000000000036,data/26xeN_pfRaI_037314-037760.wav
2276,2276,2hR8YbOPZII_016083-016549,2hR8YbOPZII,160.83,165.49,JOR,4.659999999999997,data/2hR8YbOPZII_016083-016549.wav
2277,2277,2hR8YbOPZII_020757-023949,2hR8YbOPZII,207.57,239.49,JOR,31.920000000000016,data/2hR8YbOPZII_020757-023949.wav
2278,2278,2hR8YbOPZII_024413-026793,2hR8YbOPZII,244.13,267.93,JOR,23.80000000000001,data/2hR8YbOPZII_024413-026793.wav
2279,2279,2hR8YbOPZII_027183-028683,2hR8YbOPZII,271.83,286.83,JOR,15.0,data/2hR8YbOPZII_027183-028683.wav
2280,2280,2hR8YbOPZII_029748-030404,2hR8YbOPZII,297.48,304.04,JOR,6.560000000000002,data/2hR8YbOPZII_029748-030404.wav
2281,2281,2hR8YbOPZII_033123-033433,2hR8YbOPZII,331.23,334.33,JOR,3.099999999999966,data/2hR8YbOPZII_033123-033433.wav
2282,2282,2hR8YbOPZII_033481-034625,2hR8YbOPZII,334.81,346.25,JOR,11.439999999999998,data/2hR8YbOPZII_033481-034625.wav
2283,2283,2hR8YbOPZII_034679-038011,2hR8YbOPZII,346.79,380.11,JOR,33.31999999999999,data/2hR8YbOPZII_034679-038011.wav
2284,2284,2hR8YbOPZII_040059-043429,2hR8YbOPZII,400.59,434.29,JOR,33.700000000000045,data/2hR8YbOPZII_040059-043429.wav
2285,2285,2kIJyCEWJs4_023156-023832,2kIJyCEWJs4,231.56,238.32,JOR,6.759999999999991,data/2kIJyCEWJs4_023156-023832.wav
2286,2286,2kIJyCEWJs4_078708-079100,2kIJyCEWJs4,787.08,791.0,JOR,3.919999999999959,data/2kIJyCEWJs4_078708-079100.wav
2287,2287,2kIJyCEWJs4_080814-082222,2kIJyCEWJs4,808.14,822.22,JOR,14.080000000000041,data/2kIJyCEWJs4_080814-082222.wav
2288,2288,2kIJyCEWJs4_086756-087062,2kIJyCEWJs4,867.56,870.62,JOR,3.060000000000059,data/2kIJyCEWJs4_086756-087062.wav
2289,2289,6M97hHDAptI_018453-019915,6M97hHDAptI,184.53,199.15,JOR,14.620000000000005,data/6M97hHDAptI_018453-019915.wav
2290,2290,6M97hHDAptI_026701-028220,6M97hHDAptI,267.01,282.21,JOR,15.199999999999989,data/6M97hHDAptI_026701-028220.wav
2291,2291,6M97hHDAptI_028220-029369,6M97hHDAptI,282.21,293.69,JOR,11.480000000000018,data/6M97hHDAptI_028220-029369.wav
2292,2292,6M97hHDAptI_029369-029713,6M97hHDAptI,293.69,297.13,JOR,3.4399999999999977,data/6M97hHDAptI_029369-029713.wav
2293,2293,6wmrSQal6Qg_000033-000347,6wmrSQal6Qg,0.33,3.47,JOR,3.14,data/6wmrSQal6Qg_000033-000347.wav
2294,2294,6wmrSQal6Qg_001122-002240,6wmrSQal6Qg,11.22,22.4,JOR,11.179999999999998,data/6wmrSQal6Qg_001122-002240.wav
2295,2295,6wmrSQal6Qg_006198-008204,6wmrSQal6Qg,61.98,82.04,JOR,20.06000000000001,data/6wmrSQal6Qg_006198-008204.wav
2296,2296,6wmrSQal6Qg_008250-009920,6wmrSQal6Qg,82.5,99.2,JOR,16.700000000000003,data/6wmrSQal6Qg_008250-009920.wav
2297,2297,6wmrSQal6Qg_011463-011869,6wmrSQal6Qg,114.63,118.69,JOR,4.060000000000002,data/6wmrSQal6Qg_011463-011869.wav
2298,2298,6wmrSQal6Qg_013680-014024,6wmrSQal6Qg,136.8,140.24,JOR,3.4399999999999977,data/6wmrSQal6Qg_013680-014024.wav
2299,2299,6wmrSQal6Qg_015828-024442,6wmrSQal6Qg,158.28,244.42,JOR,86.13999999999999,data/6wmrSQal6Qg_015828-024442.wav
2300,2300,8VZqf8DI_fc_006944-007930,8VZqf8DI_fc,69.44,79.3,JOR,9.86,data/8VZqf8DI_fc_006944-007930.wav
2301,2301,8VZqf8DI_fc_013463-014274,8VZqf8DI_fc,134.64,142.74,JOR,8.100000000000023,data/8VZqf8DI_fc_013463-014274.wav
2302,2302,9dvpPmM4x8M_000030-000992,9dvpPmM4x8M,0.3,9.92,JOR,9.62,data/9dvpPmM4x8M_000030-000992.wav
2303,2303,9dvpPmM4x8M_001131-002025,9dvpPmM4x8M,11.31,20.25,JOR,8.94,data/9dvpPmM4x8M_001131-002025.wav
2304,2304,9dvpPmM4x8M_011723-012431,9dvpPmM4x8M,117.23,124.31,JOR,7.079999999999998,data/9dvpPmM4x8M_011723-012431.wav
2305,2305,9dvpPmM4x8M_012431-012961,9dvpPmM4x8M,124.31,129.61,JOR,5.300000000000011,data/9dvpPmM4x8M_012431-012961.wav
2306,2306,9dvpPmM4x8M_013265-013641,9dvpPmM4x8M,132.65,136.41,JOR,3.759999999999991,data/9dvpPmM4x8M_013265-013641.wav
2307,2307,9xdx7prF0yo_018159-019413,9xdx7prF0yo,181.59,194.13,JOR,12.539999999999992,data/9xdx7prF0yo_018159-019413.wav
2308,2308,9xdx7prF0yo_022357-023937,9xdx7prF0yo,223.57,239.37,JOR,15.800000000000011,data/9xdx7prF0yo_022357-023937.wav
2309,2309,9xdx7prF0yo_024703-025569,9xdx7prF0yo,247.03,255.69,JOR,8.659999999999997,data/9xdx7prF0yo_024703-025569.wav
2310,2310,9xdx7prF0yo_026063-026399,9xdx7prF0yo,260.63,263.99,JOR,3.3600000000000136,data/9xdx7prF0yo_026063-026399.wav
2311,2311,9xdx7prF0yo_027989-029591,9xdx7prF0yo,279.89,295.91,JOR,16.02000000000004,data/9xdx7prF0yo_027989-029591.wav
2312,2312,9xdx7prF0yo_029958-031520,9xdx7prF0yo,299.59,315.21,JOR,15.620000000000005,data/9xdx7prF0yo_029958-031520.wav
2313,2313,9xdx7prF0yo_038375-038677,9xdx7prF0yo,383.75,386.77,JOR,3.019999999999982,data/9xdx7prF0yo_038375-038677.wav
2314,2314,9xdx7prF0yo_039544-040256,9xdx7prF0yo,395.44,402.56,JOR,7.1200000000000045,data/9xdx7prF0yo_039544-040256.wav
2315,2315,BmjnfZo-8mo_000933-005561,BmjnfZo-8mo,9.33,55.61,JOR,46.28,data/BmjnfZo-8mo_000933-005561.wav
2316,2316,BmjnfZo-8mo_005561-005943,BmjnfZo-8mo,55.61,59.43,JOR,3.8200000000000003,data/BmjnfZo-8mo_005561-005943.wav
2317,2317,BmjnfZo-8mo_006498-006920,BmjnfZo-8mo,64.99,69.21,JOR,4.219999999999999,data/BmjnfZo-8mo_006498-006920.wav
2318,2318,BmjnfZo-8mo_007197-007669,BmjnfZo-8mo,71.97,76.69,JOR,4.719999999999999,data/BmjnfZo-8mo_007197-007669.wav
2319,2319,BmjnfZo-8mo_010815-011929,BmjnfZo-8mo,108.15,119.29,JOR,11.14,data/BmjnfZo-8mo_010815-011929.wav
2320,2320,BmjnfZo-8mo_011929-012243,BmjnfZo-8mo,119.29,122.43,JOR,3.1400000000000006,data/BmjnfZo-8mo_011929-012243.wav
2321,2321,BmjnfZo-8mo_012243-013365,BmjnfZo-8mo,122.43,133.65,JOR,11.219999999999999,data/BmjnfZo-8mo_012243-013365.wav
2322,2322,BmjnfZo-8mo_013365-013713,BmjnfZo-8mo,133.65,137.13,JOR,3.4799999999999898,data/BmjnfZo-8mo_013365-013713.wav
2323,2323,BmjnfZo-8mo_013849-014515,BmjnfZo-8mo,138.49,145.15,JOR,6.659999999999997,data/BmjnfZo-8mo_013849-014515.wav
2324,2324,BmjnfZo-8mo_014515-015338,BmjnfZo-8mo,145.15,153.39,JOR,8.23999999999998,data/BmjnfZo-8mo_014515-015338.wav
2325,2325,BmjnfZo-8mo_015338-016277,BmjnfZo-8mo,153.39,162.77,JOR,9.380000000000024,data/BmjnfZo-8mo_015338-016277.wav
2326,2326,BmjnfZo-8mo_016843-017263,BmjnfZo-8mo,168.43,172.63,JOR,4.199999999999989,data/BmjnfZo-8mo_016843-017263.wav
2327,2327,BmjnfZo-8mo_017263-017671,BmjnfZo-8mo,172.63,176.71,JOR,4.0800000000000125,data/BmjnfZo-8mo_017263-017671.wav
2328,2328,BmjnfZo-8mo_017671-018185,BmjnfZo-8mo,176.71,181.85,JOR,5.139999999999986,data/BmjnfZo-8mo_017671-018185.wav
2329,2329,BmjnfZo-8mo_021591-022049,BmjnfZo-8mo,215.91,220.49,JOR,4.5800000000000125,data/BmjnfZo-8mo_021591-022049.wav
2330,2330,BmjnfZo-8mo_022049-023153,BmjnfZo-8mo,220.49,231.53,JOR,11.039999999999992,data/BmjnfZo-8mo_022049-023153.wav
2331,2331,BmjnfZo-8mo_023190-023512,BmjnfZo-8mo,231.9,235.12,JOR,3.219999999999999,data/BmjnfZo-8mo_023190-023512.wav
2332,2332,BmjnfZo-8mo_023968-026256,BmjnfZo-8mo,239.68,262.56,JOR,22.879999999999995,data/BmjnfZo-8mo_023968-026256.wav
2333,2333,BmjnfZo-8mo_027507-027913,BmjnfZo-8mo,275.07,279.13,JOR,4.060000000000002,data/BmjnfZo-8mo_027507-027913.wav
2334,2334,BmjnfZo-8mo_031325-032247,BmjnfZo-8mo,313.25,322.47,JOR,9.220000000000027,data/BmjnfZo-8mo_031325-032247.wav
