,Unnamed: 0,File_name,URL,start_time,end_time,class,len,path
681,681,rhMjxFH8Oc8_077821-078505,rhMjxFH8Oc8,778.21,785.05,EGY,6.839999999999918,data/rhMjxFH8Oc8_077821-078505.wav
682,682,rhMjxFH8Oc8_078505-079407,rhMjxFH8Oc8,785.05,794.07,EGY,9.020000000000095,data/rhMjxFH8Oc8_078505-079407.wav
683,683,rhMjxFH8Oc8_079602-080326,rhMjxFH8Oc8,796.02,803.26,EGY,7.240000000000009,data/rhMjxFH8Oc8_079602-080326.wav
684,684,rhMjxFH8Oc8_080439-080765,rhMjxFH8Oc8,804.39,807.65,EGY,3.259999999999991,data/rhMjxFH8Oc8_080439-080765.wav
685,685,rhMjxFH8Oc8_081027-082015,rhMjxFH8Oc8,810.27,820.15,EGY,9.879999999999995,data/rhMjxFH8Oc8_081027-082015.wav
686,686,rhMjxFH8Oc8_082095-082505,rhMjxFH8Oc8,820.95,825.05,EGY,4.099999999999909,data/rhMjxFH8Oc8_082095-082505.wav
687,687,rhMjxFH8Oc8_082905-083329,rhMjxFH8Oc8,829.05,833.29,EGY,4.240000000000009,data/rhMjxFH8Oc8_082905-083329.wav
688,688,rhMjxFH8Oc8_084453-084959,rhMjxFH8Oc8,844.53,849.59,EGY,5.060000000000059,data/rhMjxFH8Oc8_084453-084959.wav
689,689,rhMjxFH8Oc8_085205-085861,rhMjxFH8Oc8,852.05,858.61,EGY,6.560000000000059,data/rhMjxFH8Oc8_085205-085861.wav
690,690,rhMjxFH8Oc8_086070-086418,rhMjxFH8Oc8,860.7,864.18,EGY,3.4799999999999045,data/rhMjxFH8Oc8_086070-086418.wav
691,691,rhMjxFH8Oc8_086799-087459,rhMjxFH8Oc8,867.99,874.59,EGY,6.600000000000023,data/rhMjxFH8Oc8_086799-087459.wav
692,692,rhMjxFH8Oc8_087857-088303,rhMjxFH8Oc8,878.57,883.03,EGY,4.459999999999923,data/rhMjxFH8Oc8_087857-088303.wav
693,693,rhMjxFH8Oc8_088386-088936,rhMjxFH8Oc8,883.86,889.36,EGY,5.5,data/rhMjxFH8Oc8_088386-088936.wav
694,694,rhMjxFH8Oc8_089082-089618,rhMjxFH8Oc8,890.82,896.18,EGY,5.3599999999999,data/rhMjxFH8Oc8_089082-089618.wav
695,695,rhMjxFH8Oc8_089618-091014,rhMjxFH8Oc8,896.18,910.14,EGY,13.960000000000036,data/rhMjxFH8Oc8_089618-091014.wav
696,696,rhMjxFH8Oc8_092163-093131,rhMjxFH8Oc8,921.63,931.31,EGY,9.67999999999995,data/rhMjxFH8Oc8_092163-093131.wav
697,697,rhMjxFH8Oc8_094050-094370,rhMjxFH8Oc8,940.5,943.7,EGY,3.2000000000000455,data/rhMjxFH8Oc8_094050-094370.wav
698,698,rhMjxFH8Oc8_095418-096094,rhMjxFH8Oc8,954.18,960.94,EGY,6.760000000000105,data/rhMjxFH8Oc8_095418-096094.wav
699,699,rhMjxFH8Oc8_096165-096553,rhMjxFH8Oc8,961.65,965.53,EGY,3.8799999999999955,data/rhMjxFH8Oc8_096165-096553.wav
700,700,rhMjxFH8Oc8_096618-097746,rhMjxFH8Oc8,966.18,977.46,EGY,11.280000000000086,data/rhMjxFH8Oc8_096618-097746.wav
701,701,rhMjxFH8Oc8_098782-100244,rhMjxFH8Oc8,987.82,1002.44,EGY,14.620000000000005,data/rhMjxFH8Oc8_098782-100244.wav
702,702,rhMjxFH8Oc8_100893-101809,rhMjxFH8Oc8,1008.93,1018.09,EGY,9.160000000000082,data/rhMjxFH8Oc8_100893-101809.wav
703,703,rhMjxFH8Oc8_103847-104431,rhMjxFH8Oc8,1038.47,1044.31,EGY,5.839999999999918,data/rhMjxFH8Oc8_103847-104431.wav
704,704,rhMjxFH8Oc8_104478-104980,rhMjxFH8Oc8,1044.78,1049.8,EGY,5.019999999999982,data/rhMjxFH8Oc8_104478-104980.wav
705,705,rhMjxFH8Oc8_105021-105629,rhMjxFH8Oc8,1050.21,1056.29,EGY,6.079999999999927,data/rhMjxFH8Oc8_105021-105629.wav
706,706,rhMjxFH8Oc8_108236-108907,rhMjxFH8Oc8,1082.37,1089.07,EGY,6.7000000000000455,data/rhMjxFH8Oc8_108236-108907.wav
707,707,rhMjxFH8Oc8_110540-111111,rhMjxFH8Oc8,1105.4,1111.12,EGY,5.7199999999998,data/rhMjxFH8Oc8_110540-111111.wav
708,708,rhMjxFH8Oc8_113356-114598,rhMjxFH8Oc8,1133.56,1145.98,EGY,12.420000000000073,data/rhMjxFH8Oc8_113356-114598.wav
709,709,rhMjxFH8Oc8_114675-115721,rhMjxFH8Oc8,1146.75,1157.21,EGY,10.460000000000036,data/rhMjxFH8Oc8_114675-115721.wav
710,710,rhMjxFH8Oc8_116298-116692,rhMjxFH8Oc8,1162.98,1166.92,EGY,3.9400000000000546,data/rhMjxFH8Oc8_116298-116692.wav
711,711,rhMjxFH8Oc8_117165-117555,rhMjxFH8Oc8,1171.65,1175.55,EGY,3.8999999999998636,data/rhMjxFH8Oc8_117165-117555.wav
712,712,rhMjxFH8Oc8_117555-118339,rhMjxFH8Oc8,1175.55,1183.39,EGY,7.8400000000001455,data/rhMjxFH8Oc8_117555-118339.wav
713,713,rhMjxFH8Oc8_118953-119255,rhMjxFH8Oc8,1189.53,1192.55,EGY,3.019999999999982,data/rhMjxFH8Oc8_118953-119255.wav
714,714,rhMjxFH8Oc8_120565-120997,rhMjxFH8Oc8,1205.65,1209.97,EGY,4.319999999999936,data/rhMjxFH8Oc8_120565-120997.wav
715,715,rhMjxFH8Oc8_121503-121957,rhMjxFH8Oc8,1215.03,1219.57,EGY,4.539999999999964,data/rhMjxFH8Oc8_121503-121957.wav
716,716,rhMjxFH8Oc8_123318-123692,rhMjxFH8Oc8,1233.18,1236.92,EGY,3.740000000000009,data/rhMjxFH8Oc8_123318-123692.wav
717,717,rhMjxFH8Oc8_123761-124090,rhMjxFH8Oc8,1237.62,1240.9,EGY,3.2800000000002,data/rhMjxFH8Oc8_123761-124090.wav
718,718,rhMjxFH8Oc8_125193-125708,rhMjxFH8Oc8,1251.93,1257.09,EGY,5.1599999999998545,data/rhMjxFH8Oc8_125193-125708.wav
719,719,rhMjxFH8Oc8_126441-126797,rhMjxFH8Oc8,1264.41,1267.97,EGY,3.5599999999999454,data/rhMjxFH8Oc8_126441-126797.wav
720,720,rhMjxFH8Oc8_128502-128804,rhMjxFH8Oc8,1285.02,1288.04,EGY,3.019999999999982,data/rhMjxFH8Oc8_128502-128804.wav
721,721,rhMjxFH8Oc8_128850-129856,rhMjxFH8Oc8,1288.5,1298.56,EGY,10.059999999999945,data/rhMjxFH8Oc8_128850-129856.wav
722,722,rhMjxFH8Oc8_130886-131663,rhMjxFH8Oc8,1308.87,1316.63,EGY,7.760000000000218,data/rhMjxFH8Oc8_130886-131663.wav
723,723,rhMjxFH8Oc8_132052-135590,rhMjxFH8Oc8,1320.52,1355.9,EGY,35.38000000000011,data/rhMjxFH8Oc8_132052-135590.wav
724,724,rhMjxFH8Oc8_136900-138246,rhMjxFH8Oc8,1369.0,1382.46,EGY,13.460000000000036,data/rhMjxFH8Oc8_136900-138246.wav
725,725,rhMjxFH8Oc8_145353-145973,rhMjxFH8Oc8,1453.53,1459.73,EGY,6.2000000000000455,data/rhMjxFH8Oc8_145353-145973.wav
726,726,rhMjxFH8Oc8_148459-149725,rhMjxFH8Oc8,1484.59,1497.25,EGY,12.660000000000082,data/rhMjxFH8Oc8_148459-149725.wav
727,727,rhMjxFH8Oc8_150023-150367,rhMjxFH8Oc8,1500.23,1503.67,EGY,3.4400000000000546,data/rhMjxFH8Oc8_150023-150367.wav
728,728,rhMjxFH8Oc8_150528-151210,rhMjxFH8Oc8,1505.28,1512.1,EGY,6.819999999999936,data/rhMjxFH8Oc8_150528-151210.wav
729,729,rhMjxFH8Oc8_152166-152600,rhMjxFH8Oc8,1521.66,1526.0,EGY,4.339999999999918,data/rhMjxFH8Oc8_152166-152600.wav
730,730,rhMjxFH8Oc8_152700-153206,rhMjxFH8Oc8,1527.0,1532.06,EGY,5.059999999999945,data/rhMjxFH8Oc8_152700-153206.wav
731,731,rhMjxFH8Oc8_156052-156420,rhMjxFH8Oc8,1560.52,1564.2,EGY,3.6800000000000637,data/rhMjxFH8Oc8_156052-156420.wav
732,732,rhMjxFH8Oc8_157467-158093,rhMjxFH8Oc8,1574.67,1580.93,EGY,6.259999999999991,data/rhMjxFH8Oc8_157467-158093.wav
733,733,rhMjxFH8Oc8_158193-160419,rhMjxFH8Oc8,1581.93,1604.19,EGY,22.25999999999999,data/rhMjxFH8Oc8_158193-160419.wav
734,734,rhMjxFH8Oc8_160419-160957,rhMjxFH8Oc8,1604.19,1609.57,EGY,5.379999999999882,data/rhMjxFH8Oc8_160419-160957.wav
735,735,rhMjxFH8Oc8_161283-161801,rhMjxFH8Oc8,1612.83,1618.01,EGY,5.180000000000064,data/rhMjxFH8Oc8_161283-161801.wav
736,736,rhMjxFH8Oc8_167472-168410,rhMjxFH8Oc8,1674.72,1684.1,EGY,9.379999999999882,data/rhMjxFH8Oc8_167472-168410.wav
737,737,rhMjxFH8Oc8_168410-168934,rhMjxFH8Oc8,1684.1,1689.34,EGY,5.240000000000009,data/rhMjxFH8Oc8_168410-168934.wav
738,738,rhMjxFH8Oc8_168981-169591,rhMjxFH8Oc8,1689.81,1695.91,EGY,6.100000000000136,data/rhMjxFH8Oc8_168981-169591.wav
739,739,rhMjxFH8Oc8_169731-170173,rhMjxFH8Oc8,1697.31,1701.73,EGY,4.420000000000073,data/rhMjxFH8Oc8_169731-170173.wav
740,740,rhMjxFH8Oc8_170256-170774,rhMjxFH8Oc8,1702.56,1707.74,EGY,5.180000000000064,data/rhMjxFH8Oc8_170256-170774.wav
741,741,rhMjxFH8Oc8_170817-171389,rhMjxFH8Oc8,1708.17,1713.89,EGY,5.720000000000027,data/rhMjxFH8Oc8_170817-171389.wav
742,742,rhMjxFH8Oc8_171468-171868,rhMjxFH8Oc8,1714.68,1718.68,EGY,4.0,data/rhMjxFH8Oc8_171468-171868.wav
743,743,rhMjxFH8Oc8_171906-172366,rhMjxFH8Oc8,1719.06,1723.66,EGY,4.600000000000136,data/rhMjxFH8Oc8_171906-172366.wav
744,744,rhMjxFH8Oc8_172566-173152,rhMjxFH8Oc8,1725.66,1731.52,EGY,5.8599999999999,data/rhMjxFH8Oc8_172566-173152.wav
745,745,rhMjxFH8Oc8_173466-173824,rhMjxFH8Oc8,1734.66,1738.24,EGY,3.5799999999999272,data/rhMjxFH8Oc8_173466-173824.wav
746,746,rhMjxFH8Oc8_173976-175312,rhMjxFH8Oc8,1739.76,1753.12,EGY,13.3599999999999,data/rhMjxFH8Oc8_173976-175312.wav
747,747,rhMjxFH8Oc8_175443-176041,rhMjxFH8Oc8,1754.43,1760.41,EGY,5.980000000000018,data/rhMjxFH8Oc8_175443-176041.wav
748,748,rhMjxFH8Oc8_176535-178013,rhMjxFH8Oc8,1765.35,1780.13,EGY,14.7800000000002,data/rhMjxFH8Oc8_176535-178013.wav
749,749,rhMjxFH8Oc8_178104-179214,rhMjxFH8Oc8,1781.04,1792.14,EGY,11.100000000000136,data/rhMjxFH8Oc8_178104-179214.wav
750,750,rhMjxFH8Oc8_179214-179582,rhMjxFH8Oc8,1792.14,1795.82,EGY,3.6799999999998363,data/rhMjxFH8Oc8_179214-179582.wav
751,751,rhMjxFH8Oc8_179582-180726,rhMjxFH8Oc8,1795.82,1807.26,EGY,11.440000000000055,data/rhMjxFH8Oc8_179582-180726.wav
752,752,rhMjxFH8Oc8_185286-185704,rhMjxFH8Oc8,1852.86,1857.04,EGY,4.180000000000064,data/rhMjxFH8Oc8_185286-185704.wav
753,753,rhMjxFH8Oc8_186102-186418,rhMjxFH8Oc8,1861.02,1864.18,EGY,3.160000000000082,data/rhMjxFH8Oc8_186102-186418.wav
754,754,rhMjxFH8Oc8_186930-187258,rhMjxFH8Oc8,1869.3,1872.58,EGY,3.2799999999999727,data/rhMjxFH8Oc8_186930-187258.wav
755,755,rhMjxFH8Oc8_187434-187762,rhMjxFH8Oc8,1874.34,1877.62,EGY,3.2799999999999727,data/rhMjxFH8Oc8_187434-187762.wav
756,756,rhMjxFH8Oc8_189747-190099,rhMjxFH8Oc8,1897.47,1900.99,EGY,3.519999999999982,data/rhMjxFH8Oc8_189747-190099.wav
757,757,rhMjxFH8Oc8_190443-191029,rhMjxFH8Oc8,1904.43,1910.29,EGY,5.8599999999999,data/rhMjxFH8Oc8_190443-191029.wav
758,758,rhMjxFH8Oc8_191640-192328,rhMjxFH8Oc8,1916.4,1923.28,EGY,6.879999999999882,data/rhMjxFH8Oc8_191640-192328.wav
759,759,rhMjxFH8Oc8_193506-193838,rhMjxFH8Oc8,1935.06,1938.38,EGY,3.3200000000001637,data/rhMjxFH8Oc8_193506-193838.wav
760,760,rhMjxFH8Oc8_194394-195818,rhMjxFH8Oc8,1943.94,1958.18,EGY,14.240000000000009,data/rhMjxFH8Oc8_194394-195818.wav
761,761,rhMjxFH8Oc8_196239-196955,rhMjxFH8Oc8,1962.39,1969.55,EGY,7.1599999999998545,data/rhMjxFH8Oc8_196239-196955.wav
762,762,rhMjxFH8Oc8_197007-197387,rhMjxFH8Oc8,1970.07,1973.87,EGY,3.7999999999999545,data/rhMjxFH8Oc8_197007-197387.wav
763,763,rhMjxFH8Oc8_198754-199474,rhMjxFH8Oc8,1987.54,1994.74,EGY,7.2000000000000455,data/rhMjxFH8Oc8_198754-199474.wav
764,764,rhMjxFH8Oc8_199734-200354,rhMjxFH8Oc8,1997.34,2003.54,EGY,6.2000000000000455,data/rhMjxFH8Oc8_199734-200354.wav
765,765,rhMjxFH8Oc8_201153-201581,rhMjxFH8Oc8,2011.53,2015.81,EGY,4.279999999999973,data/rhMjxFH8Oc8_201153-201581.wav
766,766,rhMjxFH8Oc8_201581-202215,rhMjxFH8Oc8,2015.81,2022.15,EGY,6.3400000000001455,data/rhMjxFH8Oc8_201581-202215.wav
767,767,rhMjxFH8Oc8_202701-204319,rhMjxFH8Oc8,2027.01,2043.19,EGY,16.180000000000064,data/rhMjxFH8Oc8_202701-204319.wav
768,768,rhMjxFH8Oc8_204551-205011,rhMjxFH8Oc8,2045.51,2050.11,EGY,4.600000000000136,data/rhMjxFH8Oc8_204551-205011.wav
769,769,rhMjxFH8Oc8_205219-205861,rhMjxFH8Oc8,2052.19,2058.61,EGY,6.420000000000073,data/rhMjxFH8Oc8_205219-205861.wav
770,770,rhMjxFH8Oc8_206302-206810,rhMjxFH8Oc8,2063.02,2068.1,EGY,5.079999999999927,data/rhMjxFH8Oc8_206302-206810.wav
771,771,rhMjxFH8Oc8_207004-207404,rhMjxFH8Oc8,2070.04,2074.04,EGY,4.0,data/rhMjxFH8Oc8_207004-207404.wav
772,772,rhMjxFH8Oc8_207501-208311,rhMjxFH8Oc8,2075.01,2083.11,EGY,8.099999999999909,data/rhMjxFH8Oc8_207501-208311.wav
773,773,rhMjxFH8Oc8_208844-209173,rhMjxFH8Oc8,2088.45,2091.73,EGY,3.2800000000002,data/rhMjxFH8Oc8_208844-209173.wav
774,774,rhMjxFH8Oc8_209250-210342,rhMjxFH8Oc8,2092.5,2103.42,EGY,10.920000000000073,data/rhMjxFH8Oc8_209250-210342.wav
775,775,rhMjxFH8Oc8_210342-210673,rhMjxFH8Oc8,2103.42,2106.74,EGY,3.319999999999709,data/rhMjxFH8Oc8_210342-210673.wav
776,776,rhMjxFH8Oc8_210673-211588,rhMjxFH8Oc8,2106.74,2115.88,EGY,9.140000000000327,data/rhMjxFH8Oc8_210673-211588.wav
777,777,rhMjxFH8Oc8_211952-212302,rhMjxFH8Oc8,2119.52,2123.02,EGY,3.5,data/rhMjxFH8Oc8_211952-212302.wav
778,778,rhMjxFH8Oc8_192582-193010,rhMjxFH8Oc8,1925.82,1930.1,EGY,4.279999999999973,data/rhMjxFH8Oc8_192582-193010.wav
779,779,rhMjxFH8Oc8_163074-163376,rhMjxFH8Oc8,1630.74,1633.76,EGY,3.019999999999982,data/rhMjxFH8Oc8_163074-163376.wav
780,780,rhMjxFH8Oc8_164757-166007,rhMjxFH8Oc8,1647.57,1660.07,EGY,12.5,data/rhMjxFH8Oc8_164757-166007.wav
781,781,rhMjxFH8Oc8_166077-166849,rhMjxFH8Oc8,1660.77,1668.49,EGY,7.720000000000027,data/rhMjxFH8Oc8_166077-166849.wav
782,782,rhMjxFH8Oc8_166926-167380,rhMjxFH8Oc8,1669.26,1673.8,EGY,4.539999999999964,data/rhMjxFH8Oc8_166926-167380.wav
783,783,rhMjxFH8Oc8_188202-188674,rhMjxFH8Oc8,1882.02,1886.74,EGY,4.720000000000027,data/rhMjxFH8Oc8_188202-188674.wav
784,784,6Uhm_-qTBj4_035653-040241,6Uhm_-qTBj4,356.53,402.41,EGY,45.88000000000005,data/6Uhm_-qTBj4_035653-040241.wav
785,785,6Uhm_-qTBj4_040308-040988,6Uhm_-qTBj4,403.08,409.88,EGY,6.800000000000011,data/6Uhm_-qTBj4_040308-040988.wav
786,786,6Uhm_-qTBj4_042494-043906,6Uhm_-qTBj4,424.94,439.06,EGY,14.120000000000005,data/6Uhm_-qTBj4_042494-043906.wav
787,787,6Uhm_-qTBj4_043965-045997,6Uhm_-qTBj4,439.65,459.97,EGY,20.32000000000005,data/6Uhm_-qTBj4_043965-045997.wav
788,788,6Uhm_-qTBj4_046050-046976,6Uhm_-qTBj4,460.5,469.76,EGY,9.259999999999991,data/6Uhm_-qTBj4_046050-046976.wav
789,789,6Uhm_-qTBj4_047025-049711,6Uhm_-qTBj4,470.25,497.11,EGY,26.860000000000014,data/6Uhm_-qTBj4_047025-049711.wav
790,790,6Uhm_-qTBj4_050253-051299,6Uhm_-qTBj4,502.53,512.99,EGY,10.460000000000036,data/6Uhm_-qTBj4_050253-051299.wav
791,791,6Uhm_-qTBj4_051345-051799,6Uhm_-qTBj4,513.45,517.99,EGY,4.539999999999964,data/6Uhm_-qTBj4_051345-051799.wav
792,792,6Uhm_-qTBj4_051846-055698,6Uhm_-qTBj4,518.46,556.98,EGY,38.51999999999998,data/6Uhm_-qTBj4_051846-055698.wav
793,793,6Uhm_-qTBj4_000027-004277,6Uhm_-qTBj4,0.27,42.77,EGY,42.5,data/6Uhm_-qTBj4_000027-004277.wav
794,794,6Uhm_-qTBj4_007753-008663,6Uhm_-qTBj4,77.53,86.63,EGY,9.099999999999994,data/6Uhm_-qTBj4_007753-008663.wav
795,795,6Uhm_-qTBj4_008748-011344,6Uhm_-qTBj4,87.48,113.44,EGY,25.959999999999994,data/6Uhm_-qTBj4_008748-011344.wav
796,796,6Uhm_-qTBj4_011391-012835,6Uhm_-qTBj4,113.91,128.35,EGY,14.439999999999998,data/6Uhm_-qTBj4_011391-012835.wav
797,797,6Uhm_-qTBj4_012835-014203,6Uhm_-qTBj4,128.35,142.03,EGY,13.680000000000007,data/6Uhm_-qTBj4_012835-014203.wav
798,798,6Uhm_-qTBj4_014203-014825,6Uhm_-qTBj4,142.03,148.25,EGY,6.219999999999999,data/6Uhm_-qTBj4_014203-014825.wav
799,799,6Uhm_-qTBj4_014825-015491,6Uhm_-qTBj4,148.25,154.91,EGY,6.659999999999997,data/6Uhm_-qTBj4_014825-015491.wav
800,800,6Uhm_-qTBj4_015491-016681,6Uhm_-qTBj4,154.91,166.81,EGY,11.900000000000006,data/6Uhm_-qTBj4_015491-016681.wav
801,801,6Uhm_-qTBj4_016722-018320,6Uhm_-qTBj4,167.22,183.2,EGY,15.97999999999999,data/6Uhm_-qTBj4_016722-018320.wav
802,802,6Uhm_-qTBj4_018357-019071,6Uhm_-qTBj4,183.57,190.71,EGY,7.140000000000015,data/6Uhm_-qTBj4_018357-019071.wav
803,803,6Uhm_-qTBj4_019173-020109,6Uhm_-qTBj4,191.73,201.09,EGY,9.360000000000014,data/6Uhm_-qTBj4_019173-020109.wav
804,804,6Uhm_-qTBj4_020109-020679,6Uhm_-qTBj4,201.09,206.79,EGY,5.699999999999989,data/6Uhm_-qTBj4_020109-020679.wav
805,805,6Uhm_-qTBj4_020679-021121,6Uhm_-qTBj4,206.79,211.21,EGY,4.420000000000016,data/6Uhm_-qTBj4_020679-021121.wav
806,806,6Uhm_-qTBj4_021159-021751,6Uhm_-qTBj4,211.59,217.51,EGY,5.9199999999999875,data/6Uhm_-qTBj4_021159-021751.wav
807,807,6Uhm_-qTBj4_021792-023782,6Uhm_-qTBj4,217.92,237.82,EGY,19.900000000000006,data/6Uhm_-qTBj4_021792-023782.wav
808,808,6Uhm_-qTBj4_023782-024400,6Uhm_-qTBj4,237.82,244.0,EGY,6.180000000000007,data/6Uhm_-qTBj4_023782-024400.wav
809,809,6Uhm_-qTBj4_024480-024788,6Uhm_-qTBj4,244.8,247.88,EGY,3.079999999999984,data/6Uhm_-qTBj4_024480-024788.wav
810,810,6Uhm_-qTBj4_024788-028672,6Uhm_-qTBj4,247.88,286.72,EGY,38.84000000000003,data/6Uhm_-qTBj4_024788-028672.wav
811,811,6Uhm_-qTBj4_028860-029976,6Uhm_-qTBj4,288.6,299.76,EGY,11.159999999999968,data/6Uhm_-qTBj4_028860-029976.wav
812,812,6Uhm_-qTBj4_030297-033951,6Uhm_-qTBj4,302.97,339.51,EGY,36.539999999999964,data/6Uhm_-qTBj4_030297-033951.wav
813,813,6Uhm_-qTBj4_034347-035653,6Uhm_-qTBj4,343.47,356.53,EGY,13.059999999999945,data/6Uhm_-qTBj4_034347-035653.wav
814,814,6Uhm_-qTBj4_040988-042494,6Uhm_-qTBj4,409.88,424.94,EGY,15.060000000000002,data/6Uhm_-qTBj4_040988-042494.wav
815,815,6Uhm_-qTBj4_056317-056866,6Uhm_-qTBj4,563.18,568.66,EGY,5.480000000000018,data/6Uhm_-qTBj4_056317-056866.wav
816,816,6Uhm_-qTBj4_056976-057558,6Uhm_-qTBj4,569.76,575.58,EGY,5.82000000000005,data/6Uhm_-qTBj4_056976-057558.wav
817,817,6Uhm_-qTBj4_057558-058132,6Uhm_-qTBj4,575.58,581.32,EGY,5.740000000000009,data/6Uhm_-qTBj4_057558-058132.wav
818,818,6Uhm_-qTBj4_058179-059849,6Uhm_-qTBj4,581.79,598.49,EGY,16.700000000000045,data/6Uhm_-qTBj4_058179-059849.wav
819,819,6Uhm_-qTBj4_059886-060572,6Uhm_-qTBj4,598.86,605.72,EGY,6.860000000000014,data/6Uhm_-qTBj4_059886-060572.wav
820,820,6Uhm_-qTBj4_060869-062242,6Uhm_-qTBj4,608.69,622.43,EGY,13.739999999999895,data/6Uhm_-qTBj4_060869-062242.wav
821,821,6Uhm_-qTBj4_062286-062684,6Uhm_-qTBj4,622.86,626.84,EGY,3.980000000000018,data/6Uhm_-qTBj4_062286-062684.wav
822,822,6Uhm_-qTBj4_062684-063132,6Uhm_-qTBj4,626.84,631.32,EGY,4.480000000000018,data/6Uhm_-qTBj4_062684-063132.wav
823,823,6Uhm_-qTBj4_063132-063882,6Uhm_-qTBj4,631.32,638.82,EGY,7.5,data/6Uhm_-qTBj4_063132-063882.wav
824,824,6Uhm_-qTBj4_063945-065019,6Uhm_-qTBj4,639.45,650.19,EGY,10.740000000000009,data/6Uhm_-qTBj4_063945-065019.wav
825,825,6Uhm_-qTBj4_065019-065351,6Uhm_-qTBj4,650.19,653.51,EGY,3.3199999999999363,data/6Uhm_-qTBj4_065019-065351.wav
826,826,6Uhm_-qTBj4_065391-067429,6Uhm_-qTBj4,653.91,674.29,EGY,20.379999999999995,data/6Uhm_-qTBj4_065391-067429.wav
827,827,6Uhm_-qTBj4_068022-069872,6Uhm_-qTBj4,680.22,698.72,EGY,18.5,data/6Uhm_-qTBj4_068022-069872.wav
828,828,6Uhm_-qTBj4_069990-070966,6Uhm_-qTBj4,699.9,709.66,EGY,9.759999999999991,data/6Uhm_-qTBj4_069990-070966.wav
829,829,6Uhm_-qTBj4_071013-071339,6Uhm_-qTBj4,710.13,713.39,EGY,3.259999999999991,data/6Uhm_-qTBj4_071013-071339.wav
830,830,6Uhm_-qTBj4_071388-071704,6Uhm_-qTBj4,713.88,717.04,EGY,3.159999999999968,data/6Uhm_-qTBj4_071388-071704.wav
831,831,6Uhm_-qTBj4_071751-072539,6Uhm_-qTBj4,717.51,725.39,EGY,7.8799999999999955,data/6Uhm_-qTBj4_071751-072539.wav
832,832,6Uhm_-qTBj4_072823-074013,6Uhm_-qTBj4,728.23,740.13,EGY,11.899999999999977,data/6Uhm_-qTBj4_072823-074013.wav
833,833,6Uhm_-qTBj4_074847-075197,6Uhm_-qTBj4,748.47,751.97,EGY,3.5,data/6Uhm_-qTBj4_074847-075197.wav
834,834,6Uhm_-qTBj4_075237-076001,6Uhm_-qTBj4,752.37,760.01,EGY,7.639999999999986,data/6Uhm_-qTBj4_075237-076001.wav
835,835,6Uhm_-qTBj4_076065-076541,6Uhm_-qTBj4,760.65,765.41,EGY,4.759999999999991,data/6Uhm_-qTBj4_076065-076541.wav
836,836,6Uhm_-qTBj4_076593-077091,6Uhm_-qTBj4,765.93,770.91,EGY,4.980000000000018,data/6Uhm_-qTBj4_076593-077091.wav
837,837,6Uhm_-qTBj4_077154-077546,6Uhm_-qTBj4,771.54,775.46,EGY,3.9200000000000728,data/6Uhm_-qTBj4_077154-077546.wav
838,838,6Uhm_-qTBj4_077727-078457,6Uhm_-qTBj4,777.27,784.57,EGY,7.300000000000068,data/6Uhm_-qTBj4_077727-078457.wav
839,839,6Uhm_-qTBj4_078457-078845,6Uhm_-qTBj4,784.57,788.45,EGY,3.8799999999999955,data/6Uhm_-qTBj4_078457-078845.wav
840,840,6Uhm_-qTBj4_078845-079539,6Uhm_-qTBj4,788.45,795.39,EGY,6.939999999999941,data/6Uhm_-qTBj4_078845-079539.wav
841,841,6Uhm_-qTBj4_079635-081125,6Uhm_-qTBj4,796.35,811.25,EGY,14.899999999999977,data/6Uhm_-qTBj4_079635-081125.wav
842,842,6Uhm_-qTBj4_081506-082358,6Uhm_-qTBj4,815.06,823.58,EGY,8.520000000000095,data/6Uhm_-qTBj4_081506-082358.wav
843,843,6Uhm_-qTBj4_082718-083496,6Uhm_-qTBj4,827.18,834.96,EGY,7.780000000000086,data/6Uhm_-qTBj4_082718-083496.wav
844,844,6Uhm_-qTBj4_083577-083927,6Uhm_-qTBj4,835.77,839.27,EGY,3.5,data/6Uhm_-qTBj4_083577-083927.wav
845,845,6Uhm_-qTBj4_084024-085900,6Uhm_-qTBj4,840.24,859.0,EGY,18.75999999999999,data/6Uhm_-qTBj4_084024-085900.wav
846,846,6Uhm_-qTBj4_085998-087092,6Uhm_-qTBj4,859.98,870.92,EGY,10.93999999999994,data/6Uhm_-qTBj4_085998-087092.wav
847,847,6Uhm_-qTBj4_087129-087529,6Uhm_-qTBj4,871.29,875.29,EGY,4.0,data/6Uhm_-qTBj4_087129-087529.wav
848,848,6Uhm_-qTBj4_087529-088053,6Uhm_-qTBj4,875.29,880.53,EGY,5.240000000000009,data/6Uhm_-qTBj4_087529-088053.wav
849,849,6Uhm_-qTBj4_088053-090315,6Uhm_-qTBj4,880.53,903.15,EGY,22.620000000000005,data/6Uhm_-qTBj4_088053-090315.wav
850,850,6Uhm_-qTBj4_090435-090779,6Uhm_-qTBj4,904.35,907.79,EGY,3.439999999999941,data/6Uhm_-qTBj4_090435-090779.wav
851,851,6Uhm_-qTBj4_090819-092171,6Uhm_-qTBj4,908.19,921.71,EGY,13.519999999999982,data/6Uhm_-qTBj4_090819-092171.wav
852,852,6Uhm_-qTBj4_092878-093926,6Uhm_-qTBj4,928.78,939.26,EGY,10.480000000000018,data/6Uhm_-qTBj4_092878-093926.wav
